VehicleDesc,VehicleType,VehicleModel,ModelYear,color,DateStolen,Location
AVENSIS,Stationwagon,Toyota,2009,Black,2022-01-10,Canterbury
AVENSIS,Stationwagon,Toyota,2004,Silver,2022-01-17,Auckland City
AVENSIS,Stationwagon,Toyota,2004,Silver,2022-03-06,Auckland City
AVENSIS,Stationwagon,Toyota,2006,Silver,2021-10-11,Wellington
AVENSIS,Stationwagon,Toyota,2003,Silver,2022-02-02,Counties_Manukau
BIGHORN,Stationwagon,Isuzu,1990,White,2022-01-13,Tasman
BIGHORN,Stationwagon,Isuzu,1997,White,2022-02-03,Canterbury
BIGHORN,Stationwagon,Isuzu,1997,White,2022-04-04,Auckland City
BIGHORN,Stationwagon,Isuzu,1996,Green,2021-10-09,Bay of Plenty
BIGHORN,Stationwagon,Isuzu,1997,Black,2021-10-25,Canterbury
BIGHORN,Stationwagon,Isuzu,1996,Green,2021-10-07,Bay of Plenty
BIGHORN,Stationwagon,Isuzu,1996,Red,2022-03-11,Bay of Plenty
BIGHORN,Stationwagon,Isuzu,1993,Green,2022-03-30,Canterbury
BIGHORN,Stationwagon,Isuzu,1998,White,2022-02-23,Tasman
BIGHORN,Stationwagon,Isuzu,1996,Grey,2021-11-18,Canterbury
BIGHORN,Stationwagon,Isuzu,1997,Green,2021-11-04,Canterbury
BIGHORN,Stationwagon,Isuzu,1994,Blue,2021-12-31,Northland
BIGHORN,Stationwagon,Isuzu,1998,White,2021-10-26,Northland
BIGHORN,Stationwagon,Isuzu,1992,Green,2022-02-23,Waitemata
BIGHORN,Stationwagon,Isuzu,1998,Gold,2022-02-11,Canterbury
BIGHORN,Stationwagon,Isuzu,1992,Green,2021-11-27,Bay of Plenty
BIGHORN,Stationwagon,Isuzu,1992,Green,2022-03-11,Canterbury
BIGHORN,Stationwagon,Isuzu,1997,Green,2021-11-05,Canterbury
BIGHORN,Stationwagon,Isuzu,1994,Blue,2022-03-10,Northland
CALDINA,Stationwagon,Toyota,1996,Black,2021-10-14,Eastern
CALDINA,Stationwagon,Toyota,2006,Silver,2022-03-04,Waikato
CALDINA,Stationwagon,Toyota,1994,Silver,2022-03-07,Central
CALDINA,Stationwagon,Toyota,2003,Silver,2022-02-11,Bay of Plenty
CALDINA,Stationwagon,Toyota,1996,Silver,2021-12-09,Central
CALDINA,Stationwagon,Toyota,1997,White,2021-11-12,Waitemata
CALDINA,Stationwagon,Toyota,1998,Blue,2021-12-17,Wellington
CALDINA,Stationwagon,Toyota,2004,Silver,2022-02-28,Canterbury
CALDINA,Stationwagon,Toyota,1996,Black,2022-03-13,Auckland City
CALDINA,Stationwagon,Toyota,1997,Black,2021-12-16,Auckland City
CALDINA,Stationwagon,Toyota,1996,Green,2022-01-19,Central
CALDINA,Stationwagon,Toyota,2000,White,2021-12-14,Wellington
CALDINA,Stationwagon,Toyota,2000,White,2021-12-08,Eastern
CALDINA,Stationwagon,Toyota,1998,Silver,2022-01-25,Bay of Plenty
CALDINA,Stationwagon,Toyota,1996,Blue,2022-03-13,Wellington
CALDINA,Stationwagon,Toyota,1996,Red,2022-03-25,Southern
CALDINA,Stationwagon,Toyota,2007,Black,2022-02-14,Wellington
CALDINA,Stationwagon,Toyota,1996,Blue,2022-01-04,Central
CAPELLA,Stationwagon,Mazda,1999,Silver,2022-01-29,Wellington
CAPELLA,Stationwagon,Mazda,1998,Silver,2022-03-03,Southern
CAPELLA,Stationwagon,Mazda,1999,White,2021-11-29,Northland
CAPTIVA,Stationwagon,Holden,2011,Black,2022-03-04,Auckland City
CAPTIVA,Stationwagon,Holden,2012,White,2022-02-04,Waitemata
CAPTIVA,Stationwagon,Holden,2012,Silver,2022-01-31,Waitemata
CAPTIVA,Stationwagon,Holden,2012,Grey,2021-11-29,Bay of Plenty
CAPTIVA,Stationwagon,Holden,2013,White,2022-02-26,Waitemata
CAPTIVA,Stationwagon,Holden,2007,Silver,2022-02-17,Southern
CAPTIVA,Stationwagon,Holden,2010,Black,2022-02-11,Eastern
CAPTIVA,Stationwagon,Holden,2013,Red,2022-03-06,Northland
CAPTIVA,Stationwagon,Holden,2010,Black,2022-04-02,Wellington
CAPTIVA,Stationwagon,Holden,2010,Black,2022-02-14,Central
CAPTIVA,Stationwagon,Holden,2013,Red,2022-03-06,Auckland City
CAPTIVA,Stationwagon,Holden,2014,Gold,2022-03-17,Counties_Manukau
CAPTIVA,Stationwagon,Holden,2014,Black,2021-11-28,Canterbury
CARAVAN,Stationwagon,Nissan,1999,Black,2022-02-04,Counties_Manukau
CAYENNE,Stationwagon,Porsche,2008,Blue,2022-03-28,Counties_Manukau
CAYENNE,Stationwagon,Porsche,2008,White,2021-12-15,Waitemata
COMPASS,Stationwagon,Jeep,2018,Black,2022-03-21,Counties_Manukau
COROLLA,Stationwagon,Toyota,2016,White,2022-03-19,Waikato
COROLLA,Stationwagon,Toyota,2003,Silver,2022-03-23,Counties_Manukau
COROLLA,Stationwagon,Toyota,1998,Blue,2021-11-17,Tasman
COROLLA,Stationwagon,Toyota,2001,Blue,2022-03-07,Northland
COROLLA,Stationwagon,Toyota,2015,Silver,2022-03-24,Waikato
COROLLA,Stationwagon,Toyota,1999,White,2021-10-18,Eastern
COROLLA,Stationwagon,Toyota,2001,Red,2021-12-01,Waikato
COROLLA,Stationwagon,Toyota,1995,Green,2021-12-24,Waitemata
COROLLA,Stationwagon,Toyota,1999,White,2021-11-28,Eastern
COROLLA,Stationwagon,Toyota,2003,White,2021-12-30,Wellington
COROLLA,Stationwagon,Toyota,1995,Green,2021-10-20,Waikato
COROLLA,Stationwagon,Toyota,2017,Red,2021-12-01,Counties_Manukau
ELGRAND,Stationwagon,Nissan,2004,White,2021-12-14,Counties_Manukau
ELGRAND,Stationwagon,Nissan,2004,Silver,2022-01-21,Wellington
ELGRAND,Stationwagon,Nissan,2007,White,2022-02-06,Waitemata
ELGRAND,Stationwagon,Nissan,2001,White,2022-03-14,Tasman
ELGRAND,Stationwagon,Nissan,2005,Black,2022-02-09,Bay of Plenty
FAMILIA,Stationwagon,Mazda,1999,Silver,2022-04-02,Wellington
FAMILIA,Stationwagon,Mazda,2001,White,2022-02-28,Waikato
FAMILIA,Stationwagon,Mazda,2001,White,2022-02-05,Southern
FAMILIA,Stationwagon,Mazda,1999,White,2022-02-17,Central
FAMILIA,Stationwagon,Mazda,1998,Red,2022-01-25,Central
FAMILIA,Stationwagon,Mazda,2002,Red,2021-12-27,Wellington
FAMILIA,Stationwagon,Mazda,2003,Silver,2022-02-27,Bay of Plenty
FAMILIA,Stationwagon,Mazda,1999,White,2022-02-23,Waikato
FAMILIA,Stationwagon,Mazda,1999,Silver,2022-01-26,Wellington
FAMILIA,Stationwagon,Mazda,1998,Silver,2022-03-28,Counties_Manukau
FAMILIA,Stationwagon,Mazda,2000,White,2022-02-11,Eastern
FAMILIA,Stationwagon,Mazda,1999,White,2022-03-01,Central
FAMILIA,Stationwagon,Mazda,1998,Silver,2022-03-27,Counties_Manukau
FAMILIA,Stationwagon,Mazda,1999,Silver,2022-01-13,Central
FAMILIA,Stationwagon,Mazda,2001,Red,2022-02-25,Wellington
FAMILIA,Stationwagon,Mazda,1998,White,2022-04-01,Auckland City
FAMILIA,Stationwagon,Mazda,2003,Silver,2021-11-08,Canterbury
FAMILIA,Stationwagon,Mazda,2000,Black,2022-03-25,Wellington
FAMILIA,Stationwagon,Mazda,1999,Black,2022-02-02,Central
FAMILIA,Stationwagon,Mazda,1998,Grey,2021-12-23,Auckland City
FAMILIA,Stationwagon,Mazda,2000,White,2022-03-29,Bay of Plenty
FAMILIA,Stationwagon,Mazda,1999,Black,2021-11-19,Central
FAMILIA,Stationwagon,Mazda,2000,White,2021-12-20,Canterbury
FAMILIA,Stationwagon,Mazda,2000,White,2022-04-04,Waikato
FESTIVA,Stationwagon,Ford,1999,Brown,2022-04-05,Eastern
FIELDER,Stationwagon,Toyota,2002,Silver,2022-02-11,Counties_Manukau
FIELDER,Stationwagon,Toyota,2007,Blue,2022-04-05,Bay of Plenty
GRANDIS,Stationwagon,Mitsubishi,2001,Silver,2021-10-07,Canterbury
GRANVIA,Stationwagon,Toyota,1995,Blue,2021-11-02,Canterbury
GRANVIA,Stationwagon,Toyota,1996,Black,2022-03-12,Waitemata
IMPREZA,Stationwagon,Subaru,1998,Silver,2022-02-11,Counties_Manukau
IMPREZA,Stationwagon,Subaru,1997,White,2022-02-12,Eastern
IMPREZA,Stationwagon,Subaru,2001,White,2021-10-13,Counties_Manukau
IMPREZA,Stationwagon,Subaru,1999,Grey,2022-03-31,Southern
IMPREZA,Stationwagon,Subaru,1996,Red,2022-02-17,Northland
IMPREZA,Stationwagon,Subaru,2001,Blue,2021-12-05,Wellington
IMPREZA,Stationwagon,Subaru,1999,Silver,2021-10-28,Wellington
IMPREZA,Stationwagon,Subaru,2006,Silver,2022-01-06,Northland
IMPREZA,Stationwagon,Subaru,1998,Red,2022-01-25,Wellington
IMPREZA,Stationwagon,Subaru,1996,Red,2022-02-25,Tasman
IMPREZA,Stationwagon,Subaru,1998,Silver,2022-04-05,Canterbury
IMPREZA,Stationwagon,Subaru,1998,Silver,2022-02-07,Canterbury
IMPREZA,Stationwagon,Subaru,2001,Red,2021-10-12,Canterbury
IMPREZA,Stationwagon,Subaru,2000,Red,2022-03-16,Counties_Manukau
IMPREZA,Stationwagon,Subaru,1995,Silver,2022-01-20,Central
IMPREZA,Stationwagon,Subaru,1997,Red,2021-12-01,Southern
IMPREZA,Stationwagon,Subaru,2000,Red,2021-10-27,Wellington
IMPREZA,Stationwagon,Subaru,1993,Red,2021-11-26,Central
IMPREZA,Stationwagon,Subaru,1997,Red,2021-12-16,Eastern
IMPREZA,Stationwagon,Subaru,2003,Silver,2022-04-03,Waikato
IMPREZA,Stationwagon,Subaru,2001,Blue,2021-12-28,Central
IMPREZA,Stationwagon,Subaru,1997,Black,2022-01-23,Auckland City
IMPREZA,Stationwagon,Subaru,2000,White,2022-01-01,Wellington
IMPREZA,Stationwagon,Subaru,1996,Silver,2022-01-02,Southern
IMPREZA,Stationwagon,Subaru,1994,Silver,2022-03-31,Auckland City
IMPREZA,Stationwagon,Subaru,2004,Red,2022-02-02,Wellington
IMPREZA,Stationwagon,Subaru,1995,Red,2022-01-19,Counties_Manukau
IMPREZA,Stationwagon,Subaru,1998,White,2021-12-29,Southern
IMPREZA,Stationwagon,Subaru,2000,Red,2022-02-21,Northland
IMPREZA,Stationwagon,Subaru,2000,Blue,2022-03-03,Central
IMPREZA,Stationwagon,Subaru,1997,White,2022-03-24,Central
IMPREZA,Stationwagon,Subaru,2001,Red,2021-11-03,Bay of Plenty
IMPREZA,Stationwagon,Subaru,1996,Silver,2022-01-17,Canterbury
IMPREZA,Stationwagon,Subaru,2003,Silver,2022-03-07,Auckland City
IMPREZA,Stationwagon,Subaru,2002,Black,2022-01-26,Central
IMPREZA,Stationwagon,Subaru,1996,Red,2022-01-14,Central
IMPREZA,Stationwagon,Subaru,2002,White,2021-12-20,Canterbury
IMPREZA,Stationwagon,Subaru,1996,Silver,2022-02-19,Eastern
IMPREZA,Stationwagon,Subaru,2002,White,2022-03-05,Bay of Plenty
IMPREZA,Stationwagon,Subaru,2006,Blue,2022-04-03,Counties_Manukau
IMPREZA,Stationwagon,Subaru,1998,Black,2022-02-28,Wellington
IMPREZA,Stationwagon,Subaru,1997,Silver,2022-03-10,Counties_Manukau
JOURNEY,Stationwagon,Dodge,2015,White,2022-03-29,Auckland City
JOURNEY,Stationwagon,Dodge,2010,Black,2021-11-14,Waitemata
JOURNEY,Stationwagon,Dodge,2013,Black,2021-10-11,Counties_Manukau
LAFESTA,Stationwagon,Nissan,2012,Grey,2022-03-20,Counties_Manukau
LAFESTA,Stationwagon,Nissan,2006,White,2022-01-15,Eastern
LAFESTA,Stationwagon,Nissan,2005,White,2022-02-08,Northland
LAFESTA,Stationwagon,Nissan,2005,Blue,2021-12-29,Eastern
LEVANTE,Stationwagon,Maserati,2019,Black,2022-02-04,Auckland City
MISTRAL,Stationwagon,Nissan,1994,Blue,2021-11-23,Canterbury
MISTRAL,Stationwagon,Nissan,1996,Blue,2022-02-22,Waikato
MISTRAL,Stationwagon,Nissan,1994,Blue,2022-01-23,Canterbury
ODYSSEY,Stationwagon,Honda,1998,Silver,2022-02-13,Canterbury
ODYSSEY,Stationwagon,Honda,1996,Red,2021-12-21,Canterbury
ODYSSEY,Stationwagon,Honda,2000,Grey,2022-01-27,Counties_Manukau
ODYSSEY,Stationwagon,Honda,2004,Grey,2021-11-05,Counties_Manukau
ODYSSEY,Stationwagon,Honda,2004,Purple,2022-01-03,Canterbury
ODYSSEY,Stationwagon,Honda,1995,Blue,2022-01-21,Southern
ODYSSEY,Stationwagon,Honda,2003,White,2021-12-14,Canterbury
ODYSSEY,Stationwagon,Honda,2002,Grey,2021-12-20,Counties_Manukau
ODYSSEY,Stationwagon,Honda,1996,Blue,2021-10-21,Auckland City
ODYSSEY,Stationwagon,Honda,1995,Red,2022-02-16,Counties_Manukau
ODYSSEY,Stationwagon,Honda,1996,Silver,2022-01-28,Waikato
ODYSSEY,Stationwagon,Honda,2001,Grey,2021-12-19,Wellington
ODYSSEY,Stationwagon,Honda,2006,Silver,2022-01-24,Counties_Manukau
ODYSSEY,Stationwagon,Honda,2004,Purple,2022-03-27,Bay of Plenty
ODYSSEY,Stationwagon,Honda,2002,White,2021-12-17,Waikato
ODYSSEY,Stationwagon,Honda,2004,Grey,2022-03-07,Wellington
ODYSSEY,Stationwagon,Honda,1996,Red,2021-10-26,Bay of Plenty
ODYSSEY,Stationwagon,Honda,1995,Blue,2022-01-30,Canterbury
ODYSSEY,Stationwagon,Honda,1998,Blue,2021-12-20,Central
ODYSSEY,Stationwagon,Honda,2000,White,2021-11-19,Bay of Plenty
ODYSSEY,Stationwagon,Honda,2005,Black,2022-01-08,Eastern
ODYSSEY,Stationwagon,Honda,2002,Blue,2021-12-23,Waikato
ODYSSEY,Stationwagon,Honda,1996,Blue,2021-11-11,Bay of Plenty
ODYSSEY,Stationwagon,Honda,2004,White,2021-12-14,Waitemata
ODYSSEY,Stationwagon,Honda,1998,Silver,2022-01-20,Bay of Plenty
ODYSSEY,Stationwagon,Honda,1999,Silver,2022-02-05,Counties_Manukau
ODYSSEY,Stationwagon,Honda,2004,Red,2021-10-11,Northland
ODYSSEY,Stationwagon,Honda,2004,White,2022-02-27,Counties_Manukau
ODYSSEY,Stationwagon,Honda,1996,Silver,2022-02-18,Waitemata
ODYSSEY,Stationwagon,Honda,1999,Gold,2022-02-02,Southern
ODYSSEY,Stationwagon,Honda,1996,Blue,2022-02-22,Central
ODYSSEY,Stationwagon,Honda,2004,Silver,2021-10-27,Canterbury
ODYSSEY,Stationwagon,Honda,2005,Purple,2021-11-17,Counties_Manukau
ODYSSEY,Stationwagon,Honda,2005,White,2022-03-27,Counties_Manukau
ODYSSEY,Stationwagon,Honda,1998,Silver,2021-12-29,Auckland City
OUTBACK,Stationwagon,Subaru,2004,White,2022-03-13,Waikato
OUTBACK,Stationwagon,Subaru,2007,Grey,2022-01-23,Canterbury
OUTBACK,Stationwagon,Subaru,2013,Grey,2021-12-01,Eastern
OUTBACK,Stationwagon,Subaru,2002,Blue,2021-12-04,Northland
OUTBACK,Stationwagon,Subaru,2004,Gold,2022-03-04,Auckland City
OUTBACK,Stationwagon,Subaru,2004,Gold,2022-02-28,Canterbury
OUTBACK,Stationwagon,Subaru,2004,White,2022-03-29,Canterbury
PREMACY,Stationwagon,Mazda,2007,Purple,2022-03-01,Waitemata
PREMACY,Stationwagon,Mazda,2007,Grey,2022-02-28,Eastern
PREMACY,Stationwagon,Mazda,2005,Silver,2022-03-21,Northland
PREMACY,Stationwagon,Mazda,2002,Black,2022-03-17,Auckland City
PREMACY,Stationwagon,Mazda,2009,Purple,2022-01-07,Waikato
PREMACY,Stationwagon,Mazda,2008,Silver,2021-10-08,Northland
PREMACY,Stationwagon,Mazda,1999,Blue,2022-02-07,Wellington
PREMACY,Stationwagon,Mazda,2005,Green,2021-12-02,Canterbury
PREMACY,Stationwagon,Mazda,2011,Silver,2022-01-11,Wellington
PREMACY,Stationwagon,Mazda,2002,White,2022-03-09,Central
PREMACY,Stationwagon,Mazda,2002,Silver,2022-04-03,Auckland City
PREMACY,Stationwagon,Mazda,2003,Grey,2022-04-03,Auckland City
PRESAGE,Stationwagon,Nissan,2005,White,2021-12-29,Waikato
PRESAGE,Stationwagon,Nissan,2005,Silver,2022-01-16,Canterbury
PRESAGE,Stationwagon,Nissan,2005,Blue,2021-11-29,Auckland City
PRESAGE,Stationwagon,Nissan,2005,Silver,2022-01-25,Waikato
PRESAGE,Stationwagon,Nissan,2005,Grey,2022-01-23,Wellington
PRESAGE,Stationwagon,Nissan,2005,Red,2022-01-19,Bay of Plenty
PRESAGE,Stationwagon,Nissan,2007,Purple,2022-04-05,Eastern
PRESAGE,Stationwagon,Nissan,2005,Grey,2021-11-23,Tasman
PRESAGE,Stationwagon,Nissan,2001,Silver,2021-11-05,Southern
PRESAGE,Stationwagon,Nissan,2006,Silver,2022-03-17,Eastern
PRIMERA,Stationwagon,Nissan,1997,Silver,2022-01-02,Central
PRIMERA,Stationwagon,Nissan,2000,White,2021-11-05,Bay of Plenty
PRIMERA,Stationwagon,Nissan,1998,Silver,2022-04-04,Auckland City
PRIMERA,Stationwagon,Nissan,1997,Silver,2021-10-27,Counties_Manukau
PRIMERA,Stationwagon,Nissan,2001,Green,2022-04-04,Canterbury
PRIMERA,Stationwagon,Nissan,2001,Silver,2022-01-18,Bay of Plenty
REGULUS,Stationwagon,Nissan,1996,Black,2021-12-31,Waikato
REGULUS,Stationwagon,Nissan,1996,Black,2021-12-18,Waikato
SCEPTER,Stationwagon,Toyota,1995,Red,2022-03-20,Canterbury
SORENTO,Stationwagon,Kia,2022,Grey,2022-03-21,Auckland City
SORENTO,Stationwagon,Kia,2014,Silver,2022-03-24,Bay of Plenty
TARRACO,Stationwagon,Seat,2021,Black,2022-03-25,Counties_Manukau
TERRANO,Stationwagon,Nissan,1999,Blue,2021-10-16,Southern
TERRANO,Stationwagon,Nissan,1999,White,2022-01-15,Northland
TERRANO,Stationwagon,Nissan,1996,White,2021-10-29,Canterbury
TERRANO,Stationwagon,Nissan,1997,Black,2022-01-31,Bay of Plenty
TERRANO,Stationwagon,Nissan,1990,Red,2021-11-12,Bay of Plenty
TERRANO,Stationwagon,Nissan,1993,Black,2021-10-17,Canterbury
TERRANO,Stationwagon,Nissan,1997,Black,2022-02-03,Wellington
TERRANO,Stationwagon,Nissan,1997,Green,2022-03-24,Bay of Plenty
TERRANO,Stationwagon,Nissan,1996,Green,2021-10-15,Eastern
TERRANO,Stationwagon,Nissan,1997,Black,2021-11-26,Waitemata
TERRANO,Stationwagon,Nissan,1992,Black,2022-03-19,Northland
TERRANO,Stationwagon,Nissan,1992,Blue,2022-03-04,Eastern
TERRANO,Stationwagon,Nissan,1996,Black,2021-10-11,Central
TERRANO,Stationwagon,Nissan,1998,Silver,2022-03-09,Bay of Plenty
TERRANO,Stationwagon,Nissan,1995,Red,2022-02-22,Northland
TERRANO,Stationwagon,Nissan,1993,Red,2022-01-11,Northland
TERRANO,Stationwagon,Nissan,1998,Silver,2022-03-05,Tasman
TERRANO,Stationwagon,Nissan,1997,Gold,2022-02-25,Southern
TERRANO,Stationwagon,Nissan,1999,Black,2022-01-30,Canterbury
TERRANO,Stationwagon,Nissan,1992,Gold,2021-11-08,Canterbury
TERRANO,Stationwagon,Nissan,1996,Blue,2021-10-13,Bay of Plenty
TERRANO,Stationwagon,Nissan,1991,Black,2021-12-15,Bay of Plenty
TERRANO,Stationwagon,Nissan,1997,Blue,2021-12-20,Bay of Plenty
TERRANO,Stationwagon,Nissan,1998,Blue,2022-03-23,Waikato
TERRANO,Stationwagon,Nissan,1993,Blue,2022-03-14,Northland
TERRANO,Stationwagon,Nissan,1996,Brown,2021-10-10,Northland
TERRANO,Stationwagon,Nissan,1997,Black,2022-01-30,Auckland City
TOUAREG,Stationwagon,Volkswagen,2005,Blue,2022-04-02,Counties_Manukau
TOUAREG,Stationwagon,Volkswagen,2007,Grey,2021-11-09,Canterbury
TOWNACE,Stationwagon,Toyota,2001,White,2022-03-10,Canterbury
TRIBECA,Stationwagon,Subaru,2006,Black,2022-03-18,Waitemata
TRIBUTE,Stationwagon,Mazda,2001,Silver,2022-01-16,Canterbury
TRIBUTE,Stationwagon,Mazda,2001,Silver,2021-12-12,Canterbury
WAGON R,Stationwagon,Suzuki,1998,Red,2022-02-24,Wellington
X-TRAIL,Stationwagon,Nissan,2009,Red,2022-03-02,Counties_Manukau
X-TRAIL,Stationwagon,Nissan,2010,Grey,2021-11-06,Counties_Manukau
X-TRAIL,Stationwagon,Nissan,2018,Black,2022-03-28,Waikato
X-TRAIL,Stationwagon,Nissan,2007,Black,2022-02-18,Eastern
X-TRAIL,Stationwagon,Nissan,2006,Black,2022-01-13,Bay of Plenty
X-TRAIL,Stationwagon,Nissan,2007,Silver,2022-02-27,Waitemata
X-TRAIL,Stationwagon,Nissan,2006,Black,2022-03-21,Waitemata
X-TRAIL,Stationwagon,Nissan,2016,Blue,2022-03-17,Counties_Manukau
X-TRAIL,Stationwagon,Nissan,2008,Black,2021-11-26,Waikato
DEFENDER,Stationwagon,Land Rover,2020,Silver,2022-02-12,Auckland City
EXPLORER,Stationwagon,Ford,2002,Grey,2022-02-23,Waitemata
EXPLORER,Stationwagon,Ford,2003,Blue,2021-10-21,Wellington
EXPLORER,Stationwagon,Ford,2002,Green,2022-03-07,Bay of Plenty
EXPLORER,Stationwagon,Ford,2004,Black,2022-01-09,Counties_Manukau
FORESTER,Stationwagon,Subaru,2006,White,2022-04-05,Auckland City
FORESTER,Stationwagon,Subaru,2006,Black,2022-01-08,Waikato
FORESTER,Stationwagon,Subaru,2005,Green,2022-02-24,Wellington
FORESTER,Stationwagon,Subaru,2005,White,2021-11-02,Central
FORESTER,Stationwagon,Subaru,2007,Black,2021-12-03,Central
FORESTER,Stationwagon,Subaru,1999,White,2022-03-06,Waikato
FORESTER,Stationwagon,Subaru,2002,Silver,2021-11-12,Wellington
FORESTER,Stationwagon,Subaru,2008,White,2021-12-27,Wellington
FORESTER,Stationwagon,Subaru,1997,Silver,2022-04-03,Central
FORESTER,Stationwagon,Subaru,2006,Black,2022-04-04,Waitemata
FORESTER,Stationwagon,Subaru,2012,White,2021-12-12,Bay of Plenty
FORESTER,Stationwagon,Subaru,2006,Silver,2022-01-14,Waitemata
FORESTER,Stationwagon,Subaru,2005,Silver,2022-03-28,Canterbury
FORESTER,Stationwagon,Subaru,2005,Silver,2021-12-05,Auckland City
FORESTER,Stationwagon,Subaru,2000,Silver,2021-11-05,Counties_Manukau
FORESTER,Stationwagon,Subaru,2007,Grey,2022-03-12,Northland
FORESTER,Stationwagon,Subaru,1997,Silver,2022-01-26,Southern
FORESTER,Stationwagon,Subaru,2002,Gold,2022-03-02,Northland
FORESTER,Stationwagon,Subaru,2004,Black,2022-03-23,Central
FORESTER,Stationwagon,Subaru,1998,White,2022-04-04,Waikato
FORESTER,Stationwagon,Subaru,1998,Red,2022-03-26,Wellington
FORESTER,Stationwagon,Subaru,1997,Red,2022-03-11,Southern
FORESTER,Stationwagon,Subaru,2003,Blue,2021-10-27,Auckland City
FORESTER,Stationwagon,Subaru,2007,Grey,2022-03-14,Wellington
FORESTER,Stationwagon,Subaru,2005,Silver,2022-01-27,Wellington
FORESTER,Stationwagon,Subaru,2006,Silver,2022-04-05,Waitemata
FORESTER,Stationwagon,Subaru,2002,Black,2021-11-28,Wellington
FORESTER,Stationwagon,Subaru,2005,Red,2022-03-28,Wellington
FUNCARGO,Stationwagon,Toyota,2000,Silver,2022-03-31,Auckland City
GL-CLASS,Stationwagon,Mercedes-Benz,2014,Silver,2022-01-30,Canterbury
SANTA FE,Stationwagon,Hyundai,2005,Blue,2021-10-12,Tasman
SANTA FE,Stationwagon,Hyundai,2004,Gold,2022-03-15,Southern
SANTA FE,Stationwagon,Hyundai,2012,Grey,2022-02-20,Waitemata
SANTA FE,Stationwagon,Hyundai,2009,Black,2022-02-06,Canterbury
SPRINTER,Stationwagon,Toyota,1998,Blue,2022-02-01,Waikato
SPRINTER,Stationwagon,Toyota,1996,Green,2022-02-10,Waitemata
SPRINTER,Stationwagon,Toyota,1995,Silver,2021-10-23,Auckland City
VANGUARD,Stationwagon,Toyota,2010,Grey,2022-04-03,Counties_Manukau
WINGROAD,Stationwagon,Nissan,1996,Blue,2021-12-28,Auckland City
WINGROAD,Stationwagon,Nissan,2007,Grey,2022-03-07,Auckland City
WINGROAD,Stationwagon,Nissan,2012,White,2022-03-27,Northland
WINGROAD,Stationwagon,Nissan,2003,White,2022-03-30,Auckland City
WINGROAD,Stationwagon,Nissan,2002,Silver,2021-11-15,Central
WINGROAD,Stationwagon,Nissan,2005,White,2022-03-22,Canterbury
WINGROAD,Stationwagon,Nissan,2006,Silver,2022-03-28,Auckland City
WINGROAD,Stationwagon,Nissan,2002,Blue,2021-11-07,Counties_Manukau
WINGROAD,Stationwagon,Nissan,1999,Red,2021-10-10,Eastern
WRANGLER,Stationwagon,Jeep,2015,White,2022-01-12,Counties_Manukau
COMMODORE,Stationwagon,Holden,2007,Silver,2021-10-26,Waikato
COMMODORE,Stationwagon,Holden,2009,White,2021-12-15,Northland
COMMODORE,Stationwagon,Holden,2008,Red,2022-03-06,Southern
COMMODORE,Stationwagon,Holden,2003,White,2022-03-31,Counties_Manukau
COMMODORE,Stationwagon,Holden,2008,Green,2021-10-17,Waikato
COMMODORE,Stationwagon,Holden,2008,Blue,2022-03-23,Northland
COMMODORE,Stationwagon,Holden,2012,Green,2022-03-18,Central
COMMODORE,Stationwagon,Holden,2006,Black,2022-03-13,Counties_Manukau
COMMODORE,Stationwagon,Holden,2010,Black,2021-11-10,Central
COMMODORE,Stationwagon,Holden,2010,Black,2022-02-13,Counties_Manukau
COMMODORE,Stationwagon,Holden,2006,Silver,2022-03-21,Counties_Manukau
DISCOVERY,Stationwagon,Land Rover,2006,Grey,2022-01-05,Waitemata
DISCOVERY,Stationwagon,Land Rover,2006,Silver,2021-10-19,Southern
OUTLANDER,Stationwagon,Mitsubishi,2007,Black,2022-03-19,Bay of Plenty
OUTLANDER,Stationwagon,Mitsubishi,2005,Silver,2021-11-19,Bay of Plenty
OUTLANDER,Stationwagon,Mitsubishi,2014,Grey,2021-11-26,Wellington
OUTLANDER,Stationwagon,Mitsubishi,2008,Silver,2022-02-22,Northland
OUTLANDER,Stationwagon,Mitsubishi,2006,Grey,2022-03-02,Bay of Plenty
OUTLANDER,Stationwagon,Mitsubishi,2006,White,2022-01-29,Canterbury
OUTLANDER,Stationwagon,Mitsubishi,2006,White,2022-01-18,Waikato
OUTLANDER,Stationwagon,Mitsubishi,2006,Blue,2022-04-01,Waikato
OUTLANDER,Stationwagon,Mitsubishi,2006,Black,2022-02-01,Canterbury
OUTLANDER,Stationwagon,Mitsubishi,2009,Black,2022-04-01,Counties_Manukau
OUTLANDER,Stationwagon,Mitsubishi,2006,White,2021-12-06,Canterbury
OUTLANDER,Stationwagon,Mitsubishi,2012,Red,2022-02-18,Waitemata
OUTLANDER,Stationwagon,Mitsubishi,2005,Silver,2022-04-05,Canterbury
OUTLANDER,Stationwagon,Mitsubishi,2007,Black,2022-02-21,Canterbury
OUTLANDER,Stationwagon,Mitsubishi,2007,Black,2022-03-19,Counties_Manukau
OUTLANDER,Stationwagon,Mitsubishi,2007,Silver,2021-12-12,Central
OUTLANDER,Stationwagon,Mitsubishi,2010,Black,2022-03-30,Waikato
OUTLANDER,Stationwagon,Mitsubishi,2014,Black,2021-10-16,Central
